Codigo,Nome,Indice,Total,Não existe
4123402,Santa Fé (PR),0.9934,9150,9090
4123501,Santa Helena (PR),0.9896,12558,12428
4123600,Santa Inês (PR),1.0000,1189,1189
4123709,Santa Isabel do Ivaí (PR),1.0000,7024,7024
4123808,Santa Izabel do Oeste (PR),0.9874,7390,7297
4123824,Santa Lúcia (PR),0.9850,2536,2498
4123857,Santa Maria do Oeste (PR),0.9817,2737,2687
4123907,Santa Mariana (PR),0.9856,8313,8193
4123956,Santa Mônica (PR),0.7505,1475,1107
4124004,Santana do Itararé (PR),0.9125,3429,3129
4124020,Santa Tereza do Oeste (PR),0.9375,8035,7533
4124053,Santa Terezinha de Itaipu (PR),0.9395,18795,17658
4124103,Santo Antônio da Platina (PR),0.9547,36788,35123
4124202,Santo Antônio do Caiuá (PR),0.9887,2121,2097
4124301,Santo Antônio do Paraíso (PR),1.0000,1813,1813
4124400,Santo Antônio do Sudoeste (PR),0.9680,13699,13260
4124509,Santo Inácio (PR),0.9298,4187,3893
4124608,São Carlos do Ivaí (PR),0.9920,5621,5576
4124707,São Jerônimo da Serra (PR),0.9104,5648,5142
4124806,São João (PR),0.9985,6156,6147
4124905,São João do Caiuá (PR),0.9988,5013,5007
4125001,São João do Ivaí (PR),0.8084,8807,7120
4125100,São João do Triunfo (PR),1.0000,4047,4047
4125209,São Jorge d'Oeste (PR),0.9974,4913,4900
4125308,São Jorge do Ivaí (PR),0.9994,4759,4756
4125357,São Jorge do Patrocínio (PR),1.0000,3534,3534
4125407,São José da Boa Vista (PR),0.9966,3839,3826
4125456,São José das Palmeiras (PR),1.0000,2317,2317
4125506,São José dos Pinhais (PR),0.8888,230512,204868
4125555,São Manoel do Paraná (PR),1.0000,1158,1158
4125605,São Mateus do Sul (PR),0.8638,25637,22144
4125704,São Miguel do Iguaçu (PR),0.9380,16422,15404
4125753,São Pedro do Iguaçu (PR),0.9906,4049,4011
4125803,São Pedro do Ivaí (PR),0.9669,8028,7762
4125902,São Pedro do Paraná (PR),1.0000,1626,1626
4126009,São Sebastião da Amoreira (PR),0.9927,7551,7496
4126108,São Tomé (PR),1.0000,4446,4446
4126207,Sapopema (PR),0.8828,3514,3102
4126256,Sarandi (PR),0.9107,82036,74711
4126272,Saudade do Iguaçu (PR),0.9216,2501,2305
4126306,Sengés (PR),0.8515,15053,12817
4126355,Serranópolis do Iguaçu (PR),1.0000,2322,2322
4126405,Sertaneja (PR),0.9976,5102,5090
4126504,Sertanópolis (PR),1.0000,13669,13669
4126603,Siqueira Campos (PR),0.9133,14561,13298
4126652,Sulina (PR),1.0000,1385,1385
4126678,Tamarana (PR),0.9965,5128,5110
4126702,Tamboara (PR),0.9166,3995,3662
4126801,Tapejara (PR),0.9982,13125,13101
4126900,Tapira (PR),0.9977,3408,3400
4127007,Teixeira Soares (PR),0.9938,4673,4644
4127106,Telêmaco Borba (PR),0.9028,68424,61774
4127205,Terra Boa (PR),0.9899,13592,13455
4127304,Terra Rica (PR),0.9658,12274,11854
4127403,Terra Roxa (PR),0.9949,12717,12652
4127502,Tibagi (PR),0.9782,11643,11389
4127601,Tijucas do Sul (PR),0.9991,2257,2255
4127700,Toledo (PR),0.9954,103301,102821
4127809,Tomazina (PR),1.0000,4111,4111
4127858,Três Barras do Paraná (PR),0.9400,6082,5717
4127882,Tunas do Paraná (PR),1.0000,2790,2790
4127908,Tuneiras do Oeste (PR),0.9978,5969,5956
4127957,Tupãssi (PR),0.9984,6282,6272
4127965,Turvo (PR),0.9875,5048,4985
4128005,Ubiratã (PR),0.8964,18288,16394
4128104,Umuarama (PR),0.9935,92494,91896
4128203,União da Vitória (PR),0.9656,49185,47493
4128302,Uniflor (PR),1.0000,1981,1981
4128401,Uraí (PR),0.9951,9317,9271
4128500,Wenceslau Braz (PR),0.9982,15386,15358
4128534,Ventania (PR),0.9895,6502,6434
4128559,Vera Cruz do Oeste (PR),0.9957,5872,5847
4128609,Verê (PR),0.9492,3170,3009
4128625,Alto Paraíso (PR),1.0000,1761,1761
4128633,Doutor Ulysses (PR),1.0000,928,928
4128658,Virmond (PR),0.9638,1880,1812
4128708,Vitorino (PR),1.0000,3988,3988
4128807,Xambrê (PR),1.0000,1987,1987
4200051,Abdon Batista (SC),1.0000,724,724
4200101,Abelardo Luz (SC),0.9383,9544,8955
4200200,Agrolândia (SC),0.9950,5951,5921
4200309,Agronômica (SC),0.9747,1858,1811
4200408,Água Doce (SC),0.9742,3408,3320
4200507,Águas de Chapecó (SC),0.9890,3080,3046
4200556,Águas Frias (SC),1.0000,981,981
4200606,Águas Mornas (SC),0.9970,2318,2311
4200705,Alfredo Wagner (SC),1.0000,2862,2862
4200754,Alto Bela Vista (SC),1.0000,605,605
4200804,Anchieta (SC),1.0000,2580,2580
4200903,Angelina (SC),0.9899,1092,1081
4201000,Anita Garibaldi (SC),0.9770,4531,4427
4201109,Anitápolis (SC),1.0000,1315,1315
4201208,Antônio Carlos (SC),0.8928,2341,2090
4201257,Apiúna (SC),0.9296,3607,3353
4201273,Arabutã (SC),1.0000,1303,1303
4201307,Araquari (SC),0.7989,15727,12564
4201406,Araranguá (SC),0.9624,37937,36511
4201505,Armazém (SC),0.9887,4863,4808
4201604,Arroio Trinta (SC),1.0000,2312,2312
4201653,Arvoredo (SC),0.9760,501,489
4201703,Ascurra (SC),0.9950,6447,6415
4201802,Atalanta (SC),1.0000,1367,1367
4201901,Aurora (SC),1.0000,1929,1929
4201950,Balneário Arroio do Silva (SC),0.9311,7632,7106
4202008,Balneário Camboriú (SC),0.9920,90291,89571
4202057,Balneário Barra do Sul (SC),0.9484,7830,7426
4202073,Balneário Gaivota (SC),0.9952,4820,4797
4202081,Bandeirante (SC),1.0000,928,928
4202099,Barra Bonita (SC),1.0000,279,279
4202107,Barra Velha (SC),0.9763,12750,12448
4202131,Bela Vista do Toldo (SC),1.0000,847,847
4202156,Belmonte (SC),0.9914,1273,1262
4202206,Benedito Novo (SC),0.9995,5787,5784
4202305,Biguaçu (SC),0.9697,52512,50923
4202404,Blumenau (SC),0.9845,276572,272281
4202438,Bocaina do Sul (SC),1.0000,966,966
4202453,Bombinhas (SC),0.9796,5138,5033
4202503,Bom Jardim da Serra (SC),1.0000,2393,2393
4202537,Bom Jesus (SC),0.9792,1490,1459
4202578,Bom Jesus do Oeste (SC),1.0000,645,645
4202602,Bom Retiro (SC),0.9953,6403,6373
4202701,Botuverá (SC),0.9595,1308,1255
4202800,Braço do Norte (SC),0.9841,22388,22033
4202859,Braço do Trombudo (SC),0.9979,1894,1890
4202875,Brunópolis (SC),1.0000,705,705
4202909,Brusque (SC),0.9880,101596,100376
4203006,Caçador (SC),0.9809,64075,62848
4203105,Caibi (SC),0.9924,3575,3548
4203154,Calmon (SC),0.9962,2115,2107
4203204,Camboriú (SC),0.9896,50392,49867
4203253,Capão Alto (SC),1.0000,962,962
4203303,Campo Alegre (SC),0.9991,6676,6670
4203402,Campo Belo do Sul (SC),0.9345,4394,4106
4203501,Campo Erê (SC),0.9780,6177,6041
4203600,Campos Novos (SC),0.9797,24524,24026
4203709,Canelinha (SC),0.9913,6652,6594
4203808,Canoinhas (SC),0.9931,40184,39905
4203907,Capinzal (SC),1.0000,12348,12348
4203956,Capivari de Baixo (SC),0.9719,19810,19253
4204004,Catanduvas (SC),0.9747,6122,5967
4204103,Caxambu do Sul (SC),1.0000,947,947
4204152,Celso Ramos (SC),1.0000,857,857
4204178,Cerro Negro (SC),1.0000,759,759
4204194,Chapadão do Lageado (SC),0.9766,513,501
4204202,Chapecó (SC),0.9699,168162,163100
4204251,Cocal do Sul (SC),0.9990,12500,12488
4204301,Concórdia (SC),0.9721,55209,53667
4204350,Cordilheira Alta (SC),0.9530,1448,1380
4204400,Coronel Freitas (SC),1.0000,5775,5775
4204459,Coronel Martins (SC),1.0000,685,685
4204509,Corupá (SC),0.9627,6921,6663
4204558,Correia Pinto (SC),0.9978,11992,11966
4204608,Criciúma (SC),0.9726,174887,170099
4204707,Cunha Porã (SC),0.9396,6518,6124
4204756,Cunhataí (SC),1.0000,568,568
4204806,Curitibanos (SC),0.9884,34617,34217
4204905,Descanso (SC),0.9934,3625,3601
4205001,Dionísio Cerqueira (SC),0.9708,7558,7337
4205100,Dona Emma (SC),1.0000,1868,1868
4205159,Doutor Pedrinho (SC),1.0000,2019,2019
4205175,Entre Rios (SC),0.9828,928,912
4205191,Ermo (SC),1.0000,609,609
4205209,Erval Velho (SC),0.9844,1473,1450
4205308,Faxinal dos Guedes (SC),0.9988,7572,7563
4205357,Flor do Sertão (SC),1.0000,304,304
4205407,Florianópolis (SC),0.9703,401987,390064
4205431,Formosa do Sul (SC),1.0000,1084,1084
4205456,Forquilhinha (SC),0.9900,17553,17378
4205506,Fraiburgo (SC),0.9699,27816,26979
4205555,Frei Rogério (SC),0.9547,706,674
4205605,Galvão (SC),0.9638,2346,2261
4205704,Garopaba (SC),0.9938,15235,15140
4205803,Garuva (SC),0.9940,8849,8796
4205902,Gaspar (SC),0.9831,46632,45843
4206009,Governador Celso Ramos (SC),0.9178,12244,11237
4206108,Grão Pará (SC),0.9944,3018,3001
4206207,Gravatal (SC),1.0000,4433,4433
4206306,Guabiruba (SC),1.0000,17062,17062
4206405,Guaraciaba (SC),0.9436,3741,3530
4206504,Guaramirim (SC),0.9886,15155,14982
4206603,Guarujá do Sul (SC),0.9985,2655,2651
4206652,Guatambú (SC),1.0000,1746,1746
4206702,Herval d'Oeste (SC),1.0000,14307,14307
4206751,Ibiam (SC),1.0000,692,692
4206801,Ibicaré (SC),0.9968,1552,1547
4206900,Ibirama (SC),0.9864,13532,13348
4207007,Içara (SC),0.9861,41302,40727
4207106,Ilhota (SC),0.9878,4842,4783
4207205,Imaruí (SC),0.8244,4003,3300
4207304,Imbituba (SC),0.9900,38550,38163
4207403,Imbuia (SC),0.9817,2515,2469
4207502,Indaial (SC),0.9882,49186,48606
4207577,Iomerê (SC),0.9933,900,894
4207601,Ipira (SC),1.0000,2517,2517
4207650,Iporã do Oeste (SC),0.9663,2255,2179
4207684,Ipuaçu (SC),0.9615,1376,1323
4207700,Ipumirim (SC),1.0000,3159,3159
4207759,Iraceminha (SC),0.9816,1465,1438
4207809,Irani (SC),0.8916,6503,5798
4207858,Irati (SC),1.0000,449,449
4207908,Irineópolis (SC),0.9669,3500,3384
4208005,Itá (SC),0.9622,3893,3746
4208104,Itaiópolis (SC),0.9968,10373,10340
4208203,Itajaí (SC),0.9576,153005,146522
4208302,Itapema (SC),0.9779,38627,37774
4208401,Itapiranga (SC),0.9783,7055,6902
4208450,Itapoá (SC),0.9815,12725,12489
4208500,Ituporanga (SC),0.9858,14740,14530
4208609,Jaborá (SC),1.0000,1605,1605
4208708,Jacinto Machado (SC),0.9992,5039,5035
4208807,Jaguaruna (SC),0.9819,13510,13265
4208906,Jaraguá do Sul (SC),0.9677,89466,86575
4208955,Jardinópolis (SC),1.0000,799,799
4209003,Joaçaba (SC),1.0000,15350,15350
4209102,Joinville (SC),0.9632,467728,450523
4209151,José Boiteux (SC),1.0000,1611,1611
4209177,Jupiá (SC),1.0000,980,980
4209201,Lacerdópolis (SC),1.0000,1160,1160
4209300,Lages (SC),0.9772,152696,149209
4209409,Laguna (SC),0.9554,39426,37667
4209458,Lajeado Grande (SC),1.0000,648,648
4209508,Laurentino (SC),0.9913,4351,4313
4209607,Lauro Muller (SC),0.9927,10786,10707
4209706,Lebon Régis (SC),0.9628,7499,7220
4209805,Leoberto Leal (SC),1.0000,817,817
4209854,Lindóia do Sul (SC),0.9898,1571,1555
4209904,Lontras (SC),0.9923,7004,6950
4210001,Luiz Alves (SC),0.9714,2306,2240
4210035,Luzerna (SC),0.9972,3170,3161
4210050,Macieira (SC),0.9780,501,490
4210100,Mafra (SC),0.9923,42328,42000
4210209,Major Gercino (SC),0.9191,1249,1148
4210308,Major Vieira (SC),0.9861,2953,2912
4210407,Maracajá (SC),1.0000,2926,2926
4210506,Maravilha (SC),0.9921,18045,17902
4210555,Marema (SC),0.9934,760,755
4210605,Massaranduba (SC),0.9935,3539,3516
4210704,Matos Costa (SC),1.0000,1462,1462
4210803,Meleiro (SC),0.9742,3599,3506
4210852,Mirim Doce (SC),1.0000,1202,1202
4210902,Modelo (SC),0.9769,2423,2367
4211009,Mondaí (SC),0.9420,6090,5737
4211058,Monte Carlo (SC),0.9975,8065,8045
4211108,Monte Castelo (SC),1.0000,4833,4833
4211207,Morro da Fumaça (SC),0.9934,11439,11364
4211256,Morro Grande (SC),0.9854,756,745
4211306,Navegantes (SC),0.9715,46532,45204
4211405,Nova Erechim (SC),1.0000,2680,2680
4211454,Nova Itaberaba (SC),1.0000,915,915
4211504,Nova Trento (SC),0.9956,9100,9060
4211603,Nova Veneza (SC),0.9943,8621,8572
4211652,Novo Horizonte (SC),1.0000,917,917
4211702,Orleans (SC),0.9871,14848,14657
4211751,Otacílio Costa (SC),0.9903,14888,14744
4211801,Ouro (SC),1.0000,4390,4390
4211850,Ouro Verde (SC),0.9902,714,707
4211876,Paial (SC),1.0000,336,336
4211892,Painel (SC),0.9989,945,944
4211900,Palhoça (SC),0.9600,134682,129296
4212007,Palma Sola (SC),0.9626,4467,4300
4212056,Palmeira (SC),0.9265,925,857
4212106,Palmitos (SC),0.9805,9445,9261
4212205,Papanduva (SC),0.9986,10415,10400
4212239,Paraíso (SC),0.9231,1444,1333
4212254,Passo de Torres (SC),0.9914,2690,2667
4212270,Passos Maia (SC),1.0000,1084,1084
4212304,Paulo Lopes (SC),0.9952,4802,4779
4212403,Pedras Grandes (SC),0.9912,1254,1243
4212502,Penha (SC),0.9897,16150,15984
4212601,Peritiba (SC),0.9892,1481,1465
4212700,Petrolândia (SC),0.7233,2223,1608
4212809,Balneário Piçarras (SC),0.9250,11436,10578
4212908,Pinhalzinho (SC),0.9153,12192,11159
4213005,Pinheiro Preto (SC),1.0000,1520,1520
4213104,Piratuba (SC),0.9916,2847,2823
4213153,Planalto Alegre (SC),1.0000,1067,1067
4213203,Pomerode (SC),0.9961,22867,22777
4213302,Ponte Alta (SC),0.9927,3576,3550
4213351,Ponte Alta do Norte (SC),1.0000,2879,2879
4213401,Ponte Serrada (SC),0.9959,7580,7549
4213500,Porto Belo (SC),0.9948,15137,15059
4213609,Porto União (SC),0.9897,28119,27829
4213708,Pouso Redondo (SC),0.9953,8998,8956
4213807,Praia Grande (SC),0.9870,4542,4483
4213906,Presidente Castello Branco (SC),1.0000,551,551
4214003,Presidente Getúlio (SC),0.9901,10500,10396
4214102,Presidente Nereu (SC),1.0000,807,807
4214151,Princesa (SC),0.9481,1001,949
4214201,Quilombo (SC),0.8768,5700,4998
4214300,Rancho Queimado (SC),1.0000,1067,1067
4214409,Rio das Antas (SC),1.0000,2738,2738
4214508,Rio do Campo (SC),0.9988,2536,2533
4214607,Rio do Oeste (SC),0.9891,3293,3257
4214706,Rio dos Cedros (SC),0.9963,5105,5086
4214805,Rio do Sul (SC),0.9831,56553,55599
4214904,Rio Fortuna (SC),1.0000,1522,1522
4215000,Rio Negrinho (SC),0.9982,33820,33758
4215059,Rio Rufino (SC),1.0000,687,687
4215075,Riqueza (SC),0.9749,2152,2098
4215109,Rodeio (SC),0.9851,9171,9034
4215208,Romelândia (SC),0.9940,2008,1996
4215307,Salete (SC),1.0000,4964,4964
4215356,Saltinho (SC),0.9952,1254,1248
4215406,Salto Veloso (SC),0.9905,3386,3354
4215455,Sangão (SC),0.9911,4843,4800
4215505,Santa Cecília (SC),0.9881,13645,13482
4215554,Santa Helena (SC),0.9376,882,827
4215604,Santa Rosa de Lima (SC),1.0000,517,517
4215653,Santa Rosa do Sul (SC),0.9995,3741,3739
4215679,Santa Terezinha (SC),1.0000,1502,1502
4215687,Santa Terezinha do Progresso (SC),0.6468,538,348
4215695,Santiago do Sul (SC),1.0000,650,650
4215703,Santo Amaro da Imperatriz (SC),0.9999,15958,15957
4215752,São Bernardino (SC),0.9735,717,698
4215802,São Bento do Sul (SC),0.9949,49250,49001
4215901,São Bonifácio (SC),1.0000,684,684
4216008,São Carlos (SC),0.9987,6386,6378
4216057,São Cristovão do Sul (SC),0.9966,3796,3783
4216107,São Domingos (SC),0.9981,6302,6290
4216206,São Francisco do Sul (SC),0.9923,21315,21150
4216255,São João do Oeste (SC),1.0000,1957,1957
4216305,São João Batista (SC),0.9782,23474,22962
4216354,São João do Itaperiú (SC),1.0000,1410,1410
4216404,São João do Sul (SC),0.9974,1565,1561
4216503,São Joaquim (SC),0.9823,17557,17246
4216602,São José (SC),0.9891,196230,194086
4216701,São José do Cedro (SC),0.9826,5754,5654
4216800,São José do Cerrito (SC),0.9839,2491,2451
4216909,São Lourenço do Oeste (SC),0.9787,16823,16465
4217006,São Ludgero (SC),0.9948,8853,8807
4217105,São Martinho (SC),0.9951,1231,1225
4217154,São Miguel da Boa Vista (SC),1.0000,439,439
4217204,São Miguel do Oeste (SC),0.9441,25834,24389
4217253,São Pedro de Alcântara (SC),0.9954,2175,2165
4217303,Saudades (SC),1.0000,4663,4663
4217402,Schroeder (SC),0.9743,2997,2920
4217501,Seara (SC),0.9864,11568,11411
4217550,Serra Alta (SC),1.0000,1823,1823
4217600,Siderópolis (SC),0.9927,10009,9936
4217709,Sombrio (SC),0.9997,19571,19566
4217758,Sul Brasil (SC),1.0000,1008,1008
4217808,Taió (SC),0.9990,9881,9871
4217907,Tangará (SC),0.8933,4967,4437
4217956,Tigrinhos (SC),0.9300,343,319
4218004,Tijucas (SC),0.9954,25917,25798
4218103,Timbé do Sul (SC),1.0000,968,968
4218202,Timbó (SC),0.9949,34190,34016
4218251,Timbó Grande (SC),0.9892,4064,4020
4218301,Três Barras (SC),0.9991,15800,15785
4218350,Treviso (SC),1.0000,1824,1824
4218400,Treze de Maio (SC),0.9988,3386,3382
4218509,Treze Tílias (SC),0.9884,3445,3405
4218608,Trombudo Central (SC),0.9919,4058,4025
4218707,Tubarão (SC),0.9885,84817,83843
4218756,Tunápolis (SC),0.9887,1416,1400
4218806,Turvo (SC),1.0000,6418,6418
4218855,União do Oeste (SC),1.0000,1107,1107
4218905,Urubici (SC),0.9894,7053,6978
4218954,Urupema (SC),1.0000,1232,1232
4219002,Urussanga (SC),0.9886,10494,10374
4219101,Vargeão (SC),1.0000,1697,1697
4219150,Vargem (SC),1.0000,648,648
4219176,Vargem Bonita (SC),0.8984,2677,2405
4219200,Vidal Ramos (SC),0.8802,1769,1557
4219309,Videira (SC),0.9720,42652,41457
4219358,Vitor Meireles (SC),0.9903,1445,1431
4219408,Witmarsum (SC),1.0000,838,838
4219507,Xanxerê (SC),0.9209,38783,35715
4219606,Xavantina (SC),0.9830,1118,1099
4219705,Xaxim (SC),0.9786,19080,18671
4219853,Zortéa (SC),0.9850,2326,2291
4300034,Aceguá (RS),1.0000,1059,1059
4300059,Água Santa (RS),0.9772,1446,1413
4300109,Agudo (RS),0.9726,6792,6606
4300208,Ajuricaba (RS),1.0000,4098,4098
4300307,Alecrim (RS),0.9495,2160,2051
4300406,Alegrete (RS),0.9675,69238,66990
4300455,Alegria (RS),1.0000,1585,1585
4300471,Almirante Tamandaré do Sul (RS),1.0000,837,837
4300505,Alpestre (RS),0.8754,2143,1876
4300554,Alto Alegre (RS),0.9341,743,694
4300570,Alto Feliz (RS),1.0000,813,813
4300604,Alvorada (RS),0.9304,194483,180941
4300638,Amaral Ferrador (RS),0.9925,1866,1852
4300646,Ametista do Sul (RS),0.9934,3798,3773
4300661,André da Rocha (RS),1.0000,427,427
4300703,Anta Gorda (RS),1.0000,2313,2313
4300802,Antônio Prado (RS),0.9571,6081,5820
4300851,Arambaré (RS),0.9210,2897,2668
4300877,Araricá (RS),1.0000,3996,3996
4300901,Aratiba (RS),0.9982,3290,3284
4301008,Arroio do Meio (RS),0.9380,14443,13548
4301057,Arroio do Sal (RS),0.9724,7465,7259
4301073,Arroio do Padre (RS),1.0000,454,454
4301107,Arroio dos Ratos (RS),0.9911,12955,12840
4301206,Arroio do Tigre (RS),0.9641,5961,5747
4301305,Arroio Grande (RS),0.9754,14355,14002
4301404,Arvorezinha (RS),0.9998,6258,6257
4301503,Augusto Pestana (RS),0.9942,3649,3628
4301552,Áurea (RS),1.0000,1525,1525
4301602,Bagé (RS),0.9618,108777,104618
4301636,Balneário Pinhal (RS),0.9576,10323,9885
4301651,Barão (RS),1.0000,2969,2969
4301701,Barão de Cotegipe (RS),0.9897,3687,3649
4301750,Barão do Triunfo (RS),1.0000,696,696
4301800,Barracão (RS),0.9898,3030,2999
4301859,Barra do Guarita (RS),1.0000,1700,1700
4301875,Barra do Quaraí (RS),0.9778,2834,2771
4301909,Barra do Ribeiro (RS),0.8432,9234,7786
4301925,Barra do Rio Azul (RS),1.0000,403,403
4301958,Barra Funda (RS),0.9644,1516,1462
4302006,Barros Cassal (RS),0.9761,3469,3386
4302055,Benjamin Constant do Sul (RS),1.0000,339,339
4302105,Bento Gonçalves (RS),0.9370,97279,91149
4302154,Boa Vista das Missões (RS),0.9808,884,867
4302204,Boa Vista do Buricá (RS),0.9965,4286,4271
4302220,Boa Vista do Cadeado (RS),1.0000,472,472
4302238,Boa Vista do Incra (RS),0.9972,724,722
4302253,Boa Vista do Sul (RS),0.9590,390,374
4302303,Bom Jesus (RS),0.8592,8494,7298
4302352,Bom Princípio (RS),1.0000,9181,9181
4302378,Bom Progresso (RS),0.9825,1146,1126
4302402,Bom Retiro do Sul (RS),0.9921,9114,9042
4302451,Boqueirão do Leão (RS),1.0000,1658,1658
4302501,Bossoroca (RS),0.9671,3682,3561
4302584,Bozano (RS),0.9921,629,624
4302600,Braga (RS),1.0000,2260,2260
4302659,Brochier (RS),1.0000,2266,2266
4302709,Butiá (RS),0.9882,19635,19403
4302808,Caçapava do Sul (RS),0.9640,25284,24375
4302907,Cacequi (RS),0.9641,11888,11461
4303004,Cachoeira do Sul (RS),0.9799,69693,68291
4303103,Cachoeirinha (RS),0.9345,113673,106232
4303202,Cacique Doble (RS),1.0000,2301,2301
4303301,Caibaté (RS),1.0000,2702,2702
4303400,Caiçara (RS),0.9893,1591,1574
4303509,Camaquã (RS),0.9470,48852,46265
4303558,Camargo (RS),1.0000,1095,1095
4303608,Cambará do Sul (RS),0.9992,3720,3717
4303673,Campestre da Serra (RS),1.0000,1224,1224
4303707,Campina das Missões (RS),1.0000,2447,2447
4303806,Campinas do Sul (RS),0.8761,3962,3471
4303905,Campo Bom (RS),0.9641,53987,52049
4304002,Campo Novo (RS),0.8810,4102,3614
4304101,Campos Borges (RS),0.9990,2000,1998
4304200,Candelária (RS),0.9688,14827,14364
4304309,Cândido Godói (RS),0.9875,1845,1822
4304358,Candiota (RS),0.9629,2591,2495
4304408,Canela (RS),0.9735,37035,36052
4304507,Canguçu (RS),0.9853,19602,19313
4304606,Canoas (RS),0.9154,317311,290464
4304614,Canudos do Vale (RS),1.0000,411,411
4304622,Capão Bonito do Sul (RS),1.0000,499,499
4304630,Capão da Canoa (RS),0.9898,38515,38124
4304655,Capão do Cipó (RS),0.9518,519,494
4304663,Capão do Leão (RS),0.9382,22283,20907
4304671,Capivari do Sul (RS),0.9898,3229,3196
4304689,Capela de Santana (RS),0.9944,6915,6876
4304697,Capitão (RS),0.9922,1147,1138
4304705,Carazinho (RS),0.9725,55765,54229
4304713,Caraá (RS),1.0000,1050,1050
4304804,Carlos Barbosa (RS),0.9989,19910,19888
4304853,Carlos Gomes (RS),1.0000,377,377
4304903,Casca (RS),0.9845,5087,5008
4304952,Caseiros (RS),0.9750,1481,1444
4305009,Catuípe (RS),0.9848,5988,5897
4305108,Caxias do Sul (RS),0.9664,385369,372425
4305116,Centenário (RS),1.0000,944,944
4305124,Cerrito (RS),1.0000,3604,3604
4305132,Cerro Branco (RS),1.0000,1269,1269
4305157,Cerro Grande (RS),0.9891,828,819
4305173,Cerro Grande do Sul (RS),0.8689,2471,2147
4305207,Cerro Largo (RS),0.9703,10374,10066
4305306,Chapada (RS),1.0000,5571,5571
4305355,Charqueadas (RS),0.9955,28727,28599
4305371,Charrua (RS),1.0000,584,584
4305405,Chiapetta (RS),0.9050,2464,2230
4305439,Chuí (RS),0.9784,5645,5523
4305447,Chuvisca (RS),1.0000,273,273
4305454,Cidreira (RS),0.8646,12220,10565
4305504,Ciríaco (RS),0.9972,2494,2487
4305587,Colinas (RS),1.0000,1105,1105
4305603,Colorado (RS),0.9419,1843,1736
4305702,Condor (RS),1.0000,4034,4034
4305801,Constantina (RS),0.9997,6509,6507
4305835,Coqueiro Baixo (RS),1.0000,282,282
4305850,Coqueiros do Sul (RS),1.0000,904,904
4305871,Coronel Barros (RS),0.9643,1092,1053
4305900,Coronel Bicaco (RS),0.9703,5055,4905
4305934,Coronel Pilar (RS),0.9713,174,169
4305959,Cotiporã (RS),1.0000,2044,2044
4305975,Coxilha (RS),0.8055,1738,1400
4306007,Crissiumal (RS),0.9456,6734,6368
4306056,Cristal (RS),0.9868,4077,4023
4306072,Cristal do Sul (RS),1.0000,931,931
4306106,Cruz Alta (RS),0.9792,55679,54519
4306130,Cruzaltense (RS),1.0000,484,484
4306205,Cruzeiro do Sul (RS),0.9778,6670,6522
4306304,David Canabarro (RS),1.0000,1912,1912
4306320,Derrubadas (RS),1.0000,901,901
4306353,Dezesseis de Novembro (RS),1.0000,667,667
4306379,Dilermando de Aguiar (RS),1.0000,991,991
4306403,Dois Irmãos (RS),0.9965,27178,27082
4306429,Dois Irmãos das Missões (RS),0.9781,1094,1070
4306452,Dois Lajeados (RS),0.9987,1563,1561
4306502,Dom Feliciano (RS),1.0000,3325,3325
4306551,Dom Pedro de Alcântara (RS),1.0000,737,737
4306601,Dom Pedrito (RS),0.9450,35039,33112
4306700,Dona Francisca (RS),0.9417,2143,2018
4306734,Doutor Maurício Cardoso (RS),0.9431,2619,2470
4306759,Doutor Ricardo (RS),1.0000,683,683
4306767,Eldorado do Sul (RS),0.8592,29945,25730
4306809,Encantado (RS),0.9096,16766,15250
4306908,Encruzilhada do Sul (RS),0.9029,16989,15340
4306924,Engenho Velho (RS),1.0000,598,598
4306932,Entre-Ijuís (RS),0.9681,4890,4734
4306957,Entre Rios do Sul (RS),1.0000,2124,2124
4306973,Erebango (RS),0.9847,1958,1928
4307005,Erechim (RS),0.9861,90187,88929
4307054,Ernestina (RS),0.9658,1667,1610
4307104,Herval (RS),0.9793,4503,4410
4307203,Erval Grande (RS),1.0000,2014,2014
4307302,Erval Seco (RS),1.0000,3429,3429
4307401,Esmeralda (RS),1.0000,2123,2123
4307450,Esperança do Sul (RS),1.0000,824,824
4307500,Espumoso (RS),0.9376,9847,9233
4307559,Estação (RS),0.9865,5119,5050
4307609,Estância Velha (RS),0.9007,41222,37129
4307708,Esteio (RS),0.9138,80334,73408
4307807,Estrela (RS),0.9818,25806,25337
4307815,Estrela Velha (RS),0.9974,1167,1164
4307831,Eugênio de Castro (RS),0.9986,1466,1464
4307864,Fagundes Varela (RS),1.0000,1293,1293
4307906,Farroupilha (RS),0.9656,52203,50408
4308003,Faxinal do Soturno (RS),1.0000,4163,4163
4308052,Faxinalzinho (RS),1.0000,1273,1273
4308078,Fazenda Vilanova (RS),0.9404,2013,1893
4308102,Feliz (RS),0.9551,9402,8980
4308201,Flores da Cunha (RS),0.9709,18397,17861
4308250,Floriano Peixoto (RS),1.0000,292,292
4308300,Fontoura Xavier (RS),0.9606,4085,3924
4308409,Formigueiro (RS),0.9945,2739,2724
4308433,Forquetinha (RS),1.0000,444,444
4308458,Fortaleza dos Valos (RS),1.0000,2993,2993
4308508,Frederico Westphalen (RS),0.9722,23124,22480
4308607,Garibaldi (RS),0.9987,25478,25444
4308656,Garruchos (RS),0.9536,1057,1008
4308706,Gaurama (RS),0.9968,3450,3439
